generation,best_penalty,average_penalty
20535,46.0,86.0
20536,46.0,81.0
20537,46.0,75.0
20538,46.0,80.0
20539,46.0,77.0
20540,46.0,81.0
20541,46.0,86.0
20542,46.0,78.0
20543,46.0,69.0
20544,46.0,87.0
20545,46.0,77.0
20546,46.0,81.0
20547,46.0,67.0
20548,46.0,65.0
20549,46.0,83.0
20550,46.0,93.0
20551,46.0,80.0
20552,46.0,82.0
20553,46.0,82.0
20554,46.0,85.0
20555,46.0,85.0
20556,46.0,71.0
20557,46.0,76.0
20558,46.0,71.0
20559,46.0,74.0
20560,46.0,75.0
20561,46.0,95.0
20562,46.0,74.0
20563,46.0,79.0
20564,46.0,83.0
20565,46.0,85.0
20566,46.0,81.0
20567,46.0,65.0
20568,46.0,74.0
20569,46.0,76.0
20570,46.0,71.0
20571,46.0,67.0
20572,46.0,71.0
20573,46.0,93.0
20574,46.0,88.0
20575,46.0,75.0
20576,46.0,88.0
20577,46.0,78.0
20578,46.0,75.0
20579,46.0,63.0
20580,46.0,70.0
20581,46.0,66.0
20582,46.0,75.0
20583,46.0,72.0
20584,46.0,81.0
20585,46.0,73.0
20586,46.0,87.0
20587,46.0,73.0
20588,46.0,81.0
20589,46.0,69.0
20590,46.0,87.0
20591,46.0,83.0
20592,46.0,67.0
20593,46.0,71.0
20594,46.0,68.0
20595,46.0,69.0
20596,46.0,76.0
20597,46.0,75.0
20598,46.0,84.0
20599,46.0,76.0
20600,46.0,89.0
20601,46.0,76.0
20602,46.0,84.0
20603,46.0,100.0
20604,46.0,80.0
20605,46.0,69.0
20606,46.0,90.0
20607,46.0,90.0
20608,46.0,76.0
20609,46.0,76.0
20610,46.0,84.0
20611,46.0,73.0
20612,46.0,97.0
20613,46.0,86.0
20614,46.0,75.0
20615,46.0,91.0
20616,46.0,83.0
20617,46.0,73.0
20618,46.0,84.0
20619,46.0,73.0
20620,46.0,74.0
20621,46.0,96.0
20622,46.0,75.0
20623,46.0,82.0
20624,46.0,90.0
20625,46.0,83.0
20626,46.0,78.0
20627,46.0,76.0
20628,46.0,104.0
20629,46.0,76.0
20630,46.0,65.0
20631,46.0,79.0
20632,46.0,79.0
20633,46.0,74.0
20634,46.0,82.0
20635,46.0,66.0
20636,46.0,61.0
20637,46.0,75.0
20638,46.0,69.0
20639,46.0,70.0
20640,46.0,55.0
20641,46.0,68.0
20642,46.0,76.0
20643,46.0,86.0
20644,46.0,75.0
20645,46.0,77.0
20646,46.0,74.0
20647,46.0,71.0
20648,46.0,78.0
20649,46.0,75.0
20650,46.0,76.0
20651,46.0,64.0
20652,46.0,60.0
20653,46.0,72.0
20654,46.0,95.0
20655,46.0,85.0
20656,46.0,75.0
20657,46.0,74.0
20658,46.0,72.0
20659,46.0,78.0
20660,46.0,76.0
20661,46.0,81.0
20662,46.0,93.0
20663,46.0,82.0
20664,46.0,91.0
20665,46.0,79.0
20666,46.0,82.0
20667,46.0,86.0
20668,46.0,80.0
20669,46.0,90.0
20670,46.0,111.0
20671,46.0,102.0
20672,46.0,87.0
20673,46.0,80.0
20674,46.0,98.0
20675,46.0,104.0
20676,46.0,91.0
20677,46.0,81.0
20678,46.0,85.0
20679,46.0,91.0
20680,46.0,89.0
20681,46.0,106.0
20682,46.0,99.0
20683,46.0,91.0
20684,46.0,86.0
20685,46.0,103.0
20686,46.0,84.0
20687,46.0,89.0
20688,46.0,85.0
20689,46.0,91.0
20690,46.0,102.0
20691,46.0,79.0
20692,46.0,88.0
20693,46.0,81.0
20694,46.0,94.0
20695,46.0,93.0
20696,46.0,75.0
20697,46.0,87.0
20698,46.0,84.0
20699,46.0,81.0
20700,46.0,76.0
20701,46.0,91.0
20702,46.0,103.0
20703,46.0,98.0
20704,46.0,95.0
20705,46.0,86.0
20706,46.0,104.0
20707,46.0,70.0
20708,46.0,98.0
20709,46.0,84.0
20710,46.0,248.0
20711,46.0,95.0
20712,46.0,92.0
20713,46.0,81.0
20714,46.0,90.0
20715,46.0,77.0
20716,46.0,85.0
20717,46.0,90.0
20718,46.0,82.0
20719,46.0,81.0
20720,46.0,89.0
20721,46.0,81.0
20722,46.0,88.0
20723,46.0,77.0
20724,46.0,75.0
20725,46.0,74.0
20726,46.0,71.0
20727,46.0,89.0
20728,46.0,98.0
20729,46.0,75.0
20730,46.0,96.0
20731,46.0,79.0
20732,46.0,88.0
20733,46.0,83.0
20734,46.0,100.0
20735,46.0,71.0
20736,46.0,81.0
20737,46.0,82.0
20738,46.0,79.0
20739,46.0,94.0
20740,46.0,69.0
20741,46.0,69.0
20742,46.0,79.0
20743,46.0,72.0
20744,46.0,74.0
20745,46.0,81.0
20746,46.0,87.0
20747,46.0,113.0
20748,46.0,100.0
20749,46.0,80.0
20750,46.0,78.0
20751,46.0,81.0
20752,46.0,77.0
20753,46.0,91.0
20754,46.0,99.0
20755,46.0,81.0
20756,46.0,90.0
20757,46.0,75.0
20758,46.0,81.0
20759,46.0,88.0
20760,46.0,75.0
20761,46.0,100.0
20762,46.0,75.0
20763,46.0,86.0
20764,46.0,75.0
20765,46.0,89.0
20766,46.0,78.0
20767,46.0,82.0
20768,46.0,82.0
20769,46.0,70.0
20770,46.0,68.0
20771,46.0,84.0
20772,46.0,84.0
20773,46.0,81.0
20774,46.0,85.0
20775,46.0,80.0
20776,46.0,79.0
20777,46.0,85.0
20778,46.0,80.0
20779,46.0,68.0
20780,46.0,80.0
20781,46.0,198.0
20782,46.0,91.0
20783,46.0,81.0
20784,46.0,84.0
20785,46.0,87.0
20786,46.0,84.0
20787,46.0,79.0
20788,46.0,91.0
20789,46.0,81.0
20790,46.0,93.0
20791,46.0,106.0
20792,46.0,95.0
20793,46.0,95.0
20794,46.0,94.0
20795,46.0,87.0
20796,46.0,81.0
20797,46.0,85.0
20798,46.0,78.0
20799,46.0,71.0
20800,46.0,84.0
20801,46.0,85.0
20802,46.0,90.0
20803,46.0,72.0
20804,46.0,79.0
20805,46.0,80.0
20806,46.0,73.0
20807,46.0,87.0
20808,46.0,64.0
20809,46.0,68.0
20810,46.0,76.0
20811,46.0,83.0
20812,46.0,77.0
20813,46.0,63.0
20814,46.0,74.0
20815,46.0,67.0
20816,46.0,78.0
20817,46.0,68.0
20818,46.0,74.0
20819,46.0,71.0
20820,46.0,65.0
20821,46.0,61.0
20822,46.0,58.0
20823,46.0,98.0
20824,46.0,84.0
20825,46.0,82.0
20826,46.0,61.0
20827,46.0,74.0
20828,46.0,68.0
20829,46.0,72.0
20830,46.0,72.0
20831,46.0,84.0
20832,46.0,75.0
20833,46.0,76.0
20834,46.0,97.0
20835,46.0,84.0
20836,46.0,79.0
20837,46.0,86.0
20838,46.0,241.0
20839,46.0,84.0
20840,46.0,88.0
20841,46.0,69.0
20842,46.0,74.0
20843,46.0,79.0
20844,46.0,84.0
20845,46.0,83.0
20846,46.0,80.0
20847,46.0,77.0
20848,46.0,77.0
20849,46.0,89.0
20850,46.0,82.0
20851,46.0,75.0
20852,46.0,76.0
20853,46.0,90.0
20854,46.0,82.0
20855,46.0,69.0
20856,46.0,75.0
20857,46.0,76.0
20858,46.0,80.0
20859,46.0,86.0
20860,46.0,74.0
20861,46.0,93.0
20862,46.0,102.0
20863,46.0,76.0
20864,46.0,83.0
20865,46.0,88.0
20866,46.0,72.0
20867,46.0,80.0
20868,46.0,78.0
20869,46.0,75.0
20870,46.0,94.0
20871,46.0,75.0
20872,46.0,83.0
20873,46.0,239.0
20874,46.0,101.0
20875,46.0,92.0
20876,46.0,111.0
20877,46.0,104.0
20878,46.0,86.0
20879,46.0,92.0
20880,46.0,80.0
20881,46.0,80.0
20882,46.0,88.0
20883,46.0,94.0
20884,46.0,81.0
20885,46.0,92.0
20886,46.0,73.0
20887,46.0,85.0
20888,46.0,67.0
20889,46.0,65.0
20890,46.0,74.0
20891,46.0,66.0
20892,46.0,67.0
20893,46.0,86.0
20894,46.0,71.0
20895,46.0,75.0
20896,46.0,71.0
20897,46.0,75.0
20898,46.0,75.0
20899,46.0,79.0
20900,46.0,66.0
20901,46.0,90.0
20902,46.0,76.0
20903,46.0,84.0
20904,46.0,95.0
20905,46.0,72.0
20906,46.0,71.0
20907,46.0,82.0
20908,46.0,65.0
20909,46.0,82.0
20910,46.0,66.0
20911,46.0,66.0
20912,46.0,69.0
20913,46.0,76.0
20914,46.0,83.0
20915,46.0,84.0
20916,46.0,79.0
20917,46.0,85.0
20918,46.0,101.0
20919,46.0,79.0
20920,46.0,91.0
20921,46.0,72.0
20922,46.0,80.0
20923,46.0,80.0
20924,46.0,77.0
20925,46.0,112.0
20926,46.0,93.0
20927,46.0,97.0
20928,46.0,93.0
20929,46.0,72.0
20930,46.0,82.0
20931,46.0,99.0
20932,46.0,92.0
20933,46.0,91.0
20934,46.0,83.0
20935,46.0,67.0
20936,46.0,66.0
20937,46.0,78.0
20938,46.0,80.0
20939,46.0,79.0
20940,46.0,67.0
20941,46.0,75.0
20942,46.0,70.0
20943,46.0,74.0
20944,46.0,79.0
20945,46.0,81.0
20946,46.0,84.0
20947,46.0,84.0
20948,46.0,78.0
20949,46.0,91.0
20950,46.0,75.0
20951,46.0,77.0
20952,46.0,73.0
20953,46.0,77.0
20954,46.0,77.0
20955,46.0,73.0
20956,46.0,77.0
20957,46.0,123.0
20958,46.0,88.0
20959,46.0,92.0
20960,46.0,84.0
20961,46.0,93.0
20962,46.0,96.0
20963,46.0,65.0
20964,46.0,72.0
20965,46.0,73.0
20966,46.0,86.0
20967,46.0,106.0
20968,46.0,72.0
20969,46.0,83.0
20970,46.0,73.0
20971,46.0,85.0
20972,46.0,79.0
20973,46.0,87.0
20974,46.0,89.0
20975,46.0,64.0
20976,46.0,77.0
20977,46.0,75.0
20978,46.0,78.0
20979,46.0,78.0
20980,46.0,75.0
20981,46.0,72.0
20982,46.0,79.0
20983,46.0,78.0
20984,46.0,87.0
20985,46.0,78.0
20986,46.0,85.0
20987,46.0,86.0
20988,46.0,76.0
20989,46.0,71.0
20990,46.0,83.0
20991,46.0,89.0
20992,46.0,244.0
20993,46.0,82.0
20994,46.0,81.0
20995,46.0,111.0
20996,46.0,90.0
20997,46.0,89.0
20998,46.0,79.0
20999,46.0,70.0
21000,46.0,93.0
21001,46.0,83.0
21002,46.0,98.0
21003,46.0,98.0
21004,46.0,81.0
21005,46.0,91.0
21006,46.0,70.0
21007,46.0,82.0
21008,46.0,89.0
21009,46.0,82.0
21010,46.0,90.0
21011,46.0,81.0
21012,46.0,90.0
21013,46.0,89.0
21014,46.0,77.0
21015,46.0,82.0
21016,46.0,84.0
21017,46.0,77.0
21018,46.0,83.0
21019,46.0,85.0
21020,46.0,76.0
21021,46.0,86.0
21022,46.0,70.0
21023,46.0,78.0
21024,46.0,83.0
21025,46.0,81.0
21026,46.0,68.0
21027,46.0,68.0
21028,46.0,65.0
21029,46.0,76.0
21030,46.0,68.0
21031,46.0,89.0
21032,46.0,71.0
21033,46.0,95.0
21034,46.0,76.0
21035,46.0,83.0
21036,46.0,80.0
21037,46.0,76.0
21038,46.0,71.0
21039,46.0,76.0
21040,46.0,97.0
21041,46.0,77.0
21042,46.0,81.0
21043,46.0,85.0
21044,46.0,91.0
21045,46.0,71.0
21046,46.0,78.0
21047,46.0,91.0
21048,46.0,87.0
21049,46.0,92.0
21050,46.0,91.0
21051,46.0,98.0
21052,46.0,89.0
21053,46.0,89.0
21054,46.0,86.0
21055,46.0,81.0
21056,46.0,68.0
21057,46.0,74.0
21058,46.0,83.0
21059,46.0,73.0
21060,46.0,72.0
21061,46.0,79.0
21062,46.0,81.0
21063,46.0,94.0
21064,46.0,77.0
21065,46.0,72.0
21066,46.0,79.0
21067,46.0,73.0
21068,46.0,97.0
21069,46.0,81.0
21070,46.0,78.0
21071,46.0,82.0
21072,46.0,92.0
21073,46.0,84.0
21074,46.0,91.0
21075,46.0,87.0
21076,46.0,96.0
21077,46.0,74.0
21078,46.0,61.0
21079,46.0,87.0
21080,46.0,83.0
21081,46.0,77.0
21082,46.0,82.0
21083,46.0,75.0
21084,46.0,74.0
21085,46.0,78.0
21086,46.0,93.0
21087,46.0,101.0
21088,46.0,87.0
21089,46.0,104.0
21090,46.0,89.0
21091,46.0,68.0
21092,46.0,86.0
21093,46.0,90.0
21094,46.0,98.0
21095,46.0,89.0
21096,46.0,97.0
21097,46.0,89.0
21098,46.0,84.0
21099,46.0,69.0
21100,46.0,81.0
21101,46.0,71.0
21102,46.0,76.0
21103,46.0,81.0
21104,46.0,72.0
21105,46.0,65.0
21106,46.0,60.0
21107,46.0,67.0
21108,46.0,100.0
21109,46.0,79.0
21110,46.0,90.0
21111,46.0,85.0
21112,46.0,84.0
21113,46.0,75.0
21114,46.0,97.0
21115,46.0,74.0
21116,46.0,92.0
21117,46.0,76.0
21118,46.0,88.0
21119,46.0,88.0
21120,46.0,75.0
21121,46.0,83.0
21122,46.0,90.0
21123,46.0,104.0
21124,46.0,96.0
21125,46.0,93.0
21126,46.0,88.0
21127,46.0,80.0
21128,46.0,100.0
21129,46.0,75.0
21130,46.0,83.0
21131,46.0,91.0
21132,46.0,82.0
21133,46.0,85.0
21134,46.0,86.0
21135,46.0,81.0
21136,46.0,78.0
21137,46.0,75.0
21138,46.0,79.0
21139,46.0,84.0
21140,46.0,84.0
21141,46.0,93.0
21142,46.0,104.0
21143,46.0,79.0
21144,46.0,90.0
21145,46.0,86.0
21146,46.0,98.0
21147,46.0,104.0
21148,46.0,81.0
21149,46.0,73.0
21150,46.0,65.0
21151,46.0,64.0
21152,46.0,85.0
21153,46.0,83.0
21154,46.0,89.0
21155,46.0,79.0
21156,46.0,86.0
21157,46.0,83.0
21158,46.0,79.0
21159,46.0,90.0
21160,46.0,76.0
21161,46.0,90.0
21162,46.0,82.0
21163,46.0,86.0
21164,46.0,76.0
21165,46.0,84.0
21166,46.0,88.0
21167,46.0,92.0
21168,46.0,84.0
21169,46.0,92.0
21170,46.0,74.0
21171,46.0,80.0
21172,46.0,75.0
21173,46.0,72.0
21174,46.0,62.0
21175,46.0,76.0
21176,46.0,64.0
21177,46.0,67.0
21178,46.0,65.0
21179,46.0,78.0
21180,46.0,87.0
21181,46.0,81.0
21182,46.0,82.0
21183,46.0,83.0
21184,46.0,78.0
21185,46.0,82.0
21186,46.0,94.0
21187,46.0,88.0
21188,46.0,93.0
21189,46.0,78.0
21190,46.0,85.0
21191,46.0,87.0
21192,46.0,88.0
21193,46.0,80.0
21194,46.0,93.0
21195,46.0,113.0
21196,46.0,88.0
21197,46.0,83.0
21198,46.0,90.0
21199,46.0,101.0
21200,46.0,87.0
21201,46.0,99.0
21202,46.0,79.0
21203,46.0,71.0
21204,46.0,82.0
21205,46.0,96.0
21206,46.0,92.0
21207,46.0,90.0
21208,46.0,76.0
21209,46.0,67.0
21210,46.0,78.0
21211,46.0,104.0
21212,46.0,84.0
21213,46.0,92.0
21214,46.0,85.0
21215,46.0,85.0
21216,46.0,95.0
21217,46.0,88.0
21218,46.0,105.0
21219,46.0,241.0
21220,46.0,95.0
21221,46.0,83.0
21222,46.0,86.0
21223,46.0,238.0
21224,46.0,101.0
21225,46.0,92.0
21226,46.0,96.0
21227,46.0,92.0
21228,46.0,84.0
21229,46.0,99.0
21230,46.0,109.0
21231,46.0,90.0
21232,46.0,100.0
21233,46.0,95.0
21234,46.0,96.0
21235,46.0,86.0
21236,46.0,88.0
21237,46.0,93.0
21238,46.0,88.0
21239,46.0,115.0
21240,46.0,97.0
21241,46.0,90.0
21242,46.0,83.0
21243,46.0,107.0
21244,46.0,86.0
21245,46.0,98.0
21246,46.0,93.0
21247,46.0,92.0
21248,46.0,79.0
21249,46.0,77.0
21250,46.0,73.0
21251,46.0,80.0
21252,46.0,90.0
21253,46.0,81.0
21254,46.0,110.0
21255,46.0,81.0
21256,46.0,98.0
21257,46.0,72.0
21258,46.0,93.0
21259,46.0,91.0
21260,46.0,90.0
21261,46.0,81.0
21262,46.0,83.0
21263,46.0,77.0
21264,46.0,79.0
21265,46.0,101.0
21266,46.0,216.0
21267,46.0,93.0
21268,46.0,76.0
21269,46.0,84.0
21270,46.0,74.0
21271,46.0,72.0
21272,46.0,72.0
21273,46.0,70.0
21274,46.0,79.0
21275,46.0,80.0
21276,46.0,76.0
21277,46.0,78.0
21278,46.0,84.0
21279,46.0,76.0
21280,46.0,66.0
21281,46.0,71.0
21282,46.0,78.0
21283,46.0,95.0
21284,46.0,90.0
21285,46.0,90.0
21286,46.0,84.0
21287,46.0,81.0
21288,46.0,83.0
21289,46.0,76.0
21290,46.0,83.0
21291,46.0,78.0
21292,46.0,94.0
21293,46.0,99.0
21294,46.0,95.0
21295,46.0,96.0
21296,46.0,80.0
21297,46.0,77.0
21298,46.0,80.0
21299,46.0,84.0
21300,46.0,81.0
21301,46.0,78.0
21302,46.0,104.0
21303,46.0,92.0
21304,46.0,78.0
21305,46.0,81.0
21306,46.0,85.0
21307,46.0,71.0
21308,46.0,96.0
21309,46.0,96.0
21310,46.0,89.0
21311,46.0,80.0
21312,46.0,91.0
21313,46.0,85.0
21314,46.0,68.0
21315,46.0,85.0
21316,46.0,79.0
21317,46.0,93.0
21318,46.0,95.0
21319,46.0,110.0
21320,46.0,110.0
21321,46.0,106.0
21322,46.0,89.0
21323,46.0,108.0
21324,46.0,89.0
21325,46.0,110.0
21326,46.0,93.0
21327,46.0,90.0
21328,46.0,78.0
21329,46.0,92.0
21330,46.0,85.0
21331,46.0,81.0
21332,46.0,75.0
21333,46.0,79.0
21334,46.0,74.0
21335,46.0,90.0
21336,46.0,83.0
21337,46.0,76.0
21338,46.0,92.0
21339,46.0,93.0
21340,46.0,79.0
21341,46.0,89.0
21342,46.0,89.0
21343,46.0,94.0
21344,46.0,88.0
21345,46.0,91.0
21346,46.0,88.0
21347,46.0,87.0
21348,46.0,78.0
21349,46.0,93.0
21350,46.0,79.0
21351,46.0,95.0
21352,46.0,93.0
21353,46.0,101.0
21354,46.0,91.0
21355,46.0,103.0
21356,46.0,91.0
21357,46.0,93.0
21358,46.0,92.0
21359,46.0,77.0
21360,46.0,82.0
21361,46.0,73.0
21362,46.0,85.0
21363,46.0,80.0
21364,46.0,87.0
21365,46.0,86.0
21366,46.0,81.0
21367,46.0,76.0
21368,46.0,90.0
21369,46.0,72.0
21370,46.0,87.0
21371,46.0,73.0
21372,46.0,86.0
21373,46.0,83.0
21374,46.0,56.0
21375,46.0,71.0
21376,46.0,75.0
21377,46.0,76.0
21378,46.0,98.0
21379,46.0,81.0
21380,46.0,77.0
21381,46.0,94.0
21382,46.0,99.0
21383,46.0,98.0
21384,46.0,97.0
21385,46.0,105.0
21386,46.0,92.0
21387,46.0,74.0
21388,46.0,79.0
21389,46.0,95.0
21390,46.0,97.0
21391,46.0,91.0
21392,46.0,86.0
21393,46.0,95.0
21394,46.0,101.0
21395,46.0,86.0
21396,46.0,76.0
21397,46.0,58.0
21398,46.0,67.0
21399,46.0,63.0
21400,46.0,77.0
21401,46.0,68.0
21402,46.0,77.0
21403,46.0,74.0
21404,46.0,82.0
21405,46.0,85.0
21406,46.0,78.0
21407,46.0,77.0
21408,46.0,77.0
21409,46.0,68.0
21410,46.0,72.0
21411,46.0,65.0
21412,46.0,53.0
21413,46.0,70.0
21414,46.0,80.0
21415,46.0,83.0
21416,46.0,86.0
21417,46.0,80.0
21418,46.0,91.0
21419,46.0,82.0
21420,46.0,73.0
21421,46.0,90.0
21422,46.0,72.0
21423,46.0,71.0
21424,46.0,73.0
21425,46.0,75.0
21426,46.0,70.0
21427,46.0,72.0
21428,46.0,90.0
21429,46.0,115.0
21430,46.0,251.0
21431,46.0,94.0
21432,46.0,94.0
21433,46.0,112.0
21434,46.0,94.0
21435,46.0,104.0
21436,46.0,81.0
21437,46.0,84.0
21438,46.0,90.0
21439,46.0,70.0
21440,46.0,75.0
21441,46.0,87.0
21442,46.0,85.0
21443,46.0,81.0
21444,46.0,90.0
21445,46.0,80.0
21446,46.0,90.0
21447,46.0,69.0
21448,46.0,71.0
21449,46.0,79.0
21450,46.0,64.0
21451,46.0,60.0
21452,46.0,58.0
21453,46.0,86.0
21454,46.0,68.0
21455,46.0,64.0
21456,46.0,80.0
21457,46.0,71.0
21458,46.0,76.0
21459,46.0,73.0
21460,46.0,65.0
21461,46.0,93.0
21462,46.0,83.0
21463,46.0,72.0
21464,46.0,73.0
21465,46.0,75.0
21466,46.0,77.0
21467,46.0,79.0
21468,46.0,86.0
21469,46.0,80.0
21470,46.0,70.0
21471,46.0,69.0
21472,46.0,81.0
21473,46.0,80.0
21474,46.0,77.0
21475,46.0,86.0
21476,46.0,89.0
21477,46.0,86.0
21478,46.0,83.0
21479,46.0,83.0
21480,46.0,84.0
21481,46.0,83.0
21482,46.0,86.0
21483,46.0,94.0
21484,46.0,84.0
21485,46.0,82.0
21486,46.0,81.0
21487,46.0,75.0
21488,46.0,81.0
21489,46.0,72.0
21490,46.0,84.0
21491,46.0,78.0
21492,46.0,79.0
21493,46.0,77.0
21494,46.0,89.0
21495,46.0,80.0
21496,46.0,105.0
21497,46.0,88.0
21498,46.0,71.0
21499,46.0,85.0
21500,46.0,78.0
21501,46.0,89.0
21502,46.0,75.0
21503,46.0,64.0
21504,46.0,68.0
21505,46.0,81.0
21506,46.0,75.0
21507,46.0,68.0
21508,46.0,64.0
21509,46.0,62.0
21510,46.0,75.0
21511,46.0,93.0
21512,46.0,73.0
21513,46.0,65.0
21514,46.0,69.0
21515,46.0,68.0
21516,46.0,81.0
21517,46.0,82.0
21518,46.0,87.0
21519,46.0,90.0
21520,46.0,69.0
21521,46.0,82.0
21522,46.0,74.0
21523,46.0,66.0
21524,46.0,71.0
21525,46.0,74.0
21526,46.0,74.0
21527,46.0,93.0
21528,46.0,85.0
21529,46.0,77.0
21530,46.0,84.0
21531,46.0,73.0
21532,46.0,85.0
21533,46.0,85.0
21534,46.0,75.0
21535,46.0,87.0
21536,46.0,106.0
21537,46.0,96.0
21538,46.0,75.0
21539,46.0,89.0
21540,46.0,83.0
21541,46.0,69.0
21542,46.0,80.0
21543,46.0,84.0
21544,46.0,94.0
21545,46.0,107.0
21546,46.0,95.0
21547,46.0,89.0
21548,46.0,97.0
21549,46.0,91.0
21550,46.0,80.0
21551,46.0,76.0
21552,46.0,83.0
21553,46.0,84.0
21554,46.0,66.0
21555,46.0,71.0
21556,46.0,78.0
21557,46.0,74.0
21558,46.0,81.0
21559,46.0,69.0
21560,46.0,61.0
21561,46.0,73.0
21562,46.0,79.0
21563,46.0,77.0
21564,46.0,92.0
21565,46.0,85.0
21566,46.0,80.0
21567,46.0,92.0
21568,46.0,82.0
21569,46.0,92.0
21570,46.0,93.0
21571,46.0,238.0
21572,46.0,86.0
21573,46.0,82.0
21574,46.0,86.0
21575,46.0,71.0
21576,46.0,66.0
21577,46.0,74.0
21578,46.0,96.0
21579,46.0,93.0
21580,46.0,83.0
21581,46.0,93.0
21582,46.0,83.0
21583,46.0,96.0
21584,46.0,96.0
21585,46.0,77.0
21586,46.0,76.0
21587,46.0,77.0
21588,46.0,77.0
21589,46.0,84.0
21590,46.0,81.0
21591,46.0,84.0
21592,46.0,71.0
21593,46.0,82.0
21594,46.0,80.0
21595,46.0,69.0
21596,46.0,67.0
21597,46.0,74.0
21598,46.0,85.0
21599,46.0,80.0
21600,46.0,96.0
21601,46.0,89.0
21602,46.0,90.0
21603,46.0,89.0
21604,46.0,95.0
21605,46.0,111.0
21606,46.0,89.0
21607,46.0,82.0
21608,46.0,90.0
21609,46.0,82.0
21610,46.0,89.0
21611,46.0,89.0
21612,46.0,91.0
21613,46.0,73.0
21614,46.0,92.0
21615,46.0,92.0
21616,46.0,82.0
21617,46.0,93.0
21618,46.0,92.0
21619,46.0,83.0
21620,46.0,92.0
21621,46.0,89.0
21622,46.0,69.0
21623,46.0,77.0
21624,46.0,72.0
21625,46.0,90.0
21626,46.0,83.0
21627,46.0,90.0
21628,46.0,93.0
21629,46.0,81.0
21630,46.0,89.0
21631,46.0,112.0
21632,46.0,91.0
21633,46.0,87.0
21634,46.0,86.0
21635,46.0,94.0
21636,46.0,90.0
21637,46.0,79.0
21638,46.0,79.0
21639,46.0,84.0
21640,46.0,80.0
21641,46.0,83.0
21642,46.0,80.0
21643,46.0,82.0
21644,46.0,77.0
21645,46.0,78.0
21646,46.0,82.0
21647,46.0,79.0
21648,46.0,94.0
21649,46.0,99.0
21650,46.0,82.0
21651,46.0,87.0
21652,46.0,94.0
21653,46.0,82.0
21654,46.0,104.0
21655,46.0,91.0
21656,46.0,84.0
21657,46.0,91.0
21658,46.0,84.0
21659,46.0,104.0
21660,46.0,83.0
21661,46.0,92.0
21662,46.0,87.0
21663,46.0,83.0
21664,46.0,87.0
21665,46.0,86.0
21666,46.0,82.0
21667,46.0,85.0
21668,46.0,79.0
21669,46.0,90.0
21670,46.0,88.0
21671,46.0,84.0
21672,46.0,100.0
21673,46.0,79.0
21674,46.0,90.0
21675,46.0,84.0
21676,46.0,98.0
21677,46.0,85.0
21678,46.0,91.0
21679,46.0,110.0
21680,46.0,72.0
21681,46.0,85.0
21682,46.0,65.0
21683,46.0,78.0
21684,46.0,76.0
21685,46.0,81.0
21686,46.0,90.0
21687,46.0,67.0
21688,46.0,80.0
21689,46.0,93.0
21690,46.0,79.0
21691,46.0,74.0
21692,46.0,77.0
21693,46.0,84.0
21694,46.0,91.0
21695,46.0,94.0
21696,46.0,93.0
21697,46.0,74.0
21698,46.0,73.0
21699,46.0,83.0
21700,46.0,78.0
21701,46.0,80.0
21702,46.0,77.0
21703,46.0,75.0
21704,46.0,78.0
21705,46.0,73.0
21706,46.0,102.0
21707,46.0,87.0
21708,46.0,72.0
21709,46.0,91.0
21710,46.0,95.0
21711,46.0,91.0
21712,46.0,85.0
21713,46.0,80.0
21714,46.0,79.0
21715,46.0,92.0
21716,46.0,69.0
21717,46.0,85.0
21718,46.0,75.0
21719,46.0,76.0
21720,46.0,81.0
21721,46.0,88.0
21722,46.0,77.0
21723,46.0,82.0
21724,46.0,95.0
21725,46.0,100.0
21726,46.0,97.0
21727,46.0,87.0
21728,46.0,91.0
21729,46.0,93.0
21730,46.0,87.0
21731,46.0,82.0
21732,46.0,78.0
21733,46.0,88.0
21734,46.0,82.0
21735,46.0,80.0
21736,46.0,80.0
21737,46.0,75.0
21738,46.0,80.0
21739,46.0,84.0
21740,46.0,76.0
21741,46.0,87.0
21742,46.0,95.0
21743,46.0,78.0
21744,46.0,90.0
21745,46.0,75.0
21746,46.0,74.0
21747,46.0,78.0
21748,46.0,68.0
21749,46.0,72.0
21750,46.0,77.0
21751,46.0,74.0
21752,46.0,80.0
21753,46.0,77.0
21754,46.0,74.0
21755,46.0,75.0
21756,46.0,69.0
21757,46.0,89.0
21758,46.0,73.0
21759,46.0,73.0
21760,46.0,76.0
21761,46.0,71.0
21762,46.0,76.0
21763,46.0,73.0
21764,46.0,76.0
21765,46.0,97.0
21766,46.0,90.0
21767,46.0,95.0
21768,46.0,95.0
21769,46.0,97.0
21770,46.0,113.0
21771,46.0,93.0
21772,46.0,93.0
21773,46.0,80.0
21774,46.0,101.0
21775,46.0,95.0
21776,46.0,102.0
21777,46.0,91.0
21778,46.0,109.0
21779,46.0,84.0
21780,46.0,91.0
21781,46.0,85.0
21782,46.0,81.0
21783,46.0,113.0
21784,46.0,94.0
21785,46.0,86.0
21786,46.0,91.0
21787,46.0,78.0
21788,46.0,85.0
21789,46.0,89.0
21790,46.0,76.0
21791,46.0,72.0
21792,46.0,95.0
21793,46.0,81.0
21794,46.0,105.0
21795,46.0,87.0
21796,46.0,80.0
21797,46.0,88.0
21798,46.0,70.0
21799,46.0,89.0
21800,46.0,83.0
21801,46.0,88.0
21802,46.0,82.0
21803,46.0,85.0
21804,46.0,77.0
21805,46.0,93.0
